country_code,country_name,data_used,un_development_lvl,oecd_member,age_sex_group,total_pop,migrant_pop_2015,migrant_pop_2017,migrant_pop_2019,fb_expats,fb_users,fb_penetration
646,Rwanda,B R,Less Developed Regions,FALSE,male_age2,502608,28476,31020,34040,12000,110000,0.2188584344061376
646,Rwanda,B R,Less Developed Regions,FALSE,male_age3,484832,24906,27023,28527,8800,73000,0.15056761929905615
646,Rwanda,B R,Less Developed Regions,FALSE,male_age4,390344,20318,22383,22925,4400,35000,0.08966450105547927
646,Rwanda,B R,Less Developed Regions,FALSE,male_age5,292448,15888,17774,17725,2700,20000,0.06838822628296312
646,Rwanda,B R,Less Developed Regions,FALSE,male_age6,217295,11596,13427,13841,1500,9500,0.04371936767988219
646,Rwanda,B R,Less Developed Regions,FALSE,male_age7,175529,7601,9189,9434,1000,5600,0.0319035600954828
646,Rwanda,B R,Less Developed Regions,FALSE,male_age8,187841,4583,5802,6927,1000,3000,0.015970954158037915
646,Rwanda,B R,Less Developed Regions,FALSE,male_age9,123474,4047,5095,3166,1000,2100,0.01700762913649837
646,Rwanda,B R,Less Developed Regions,FALSE,female_age0,680682,32196,24103,24981,4200,64000,0.09402334717239474
646,Rwanda,B R,Less Developed Regions,FALSE,female_age1,597072,33041,31400,38766,7400,92000,0.15408526944824075
646,Rwanda,B R,Less Developed Regions,FALSE,female_age2,524874,26775,29280,37445,4800,55000,0.10478705365478191
646,Rwanda,B R,Less Developed Regions,FALSE,female_age3,493746,22381,24375,28292,3400,32000,0.06481065163059549
646,Rwanda,B R,Less Developed Regions,FALSE,female_age4,443632,18085,19998,21689,1600,14000,0.03155768745266347
646,Rwanda,B R,Less Developed Regions,FALSE,female_age5,316684,14322,16082,15372,1100,7800,0.024630230766315948
646,Rwanda,B R,Less Developed Regions,FALSE,female_age6,243667,11166,12980,11576,1000,3600,0.01477426159471738
646,Rwanda,B R,Less Developed Regions,FALSE,female_age7,178890,8032,9748,7388,1000,2300,0.012857062999608699
646,Rwanda,B R,Less Developed Regions,FALSE,female_age8,186187,5480,6968,5705,1000,1300,0.0069822275454247615
646,Rwanda,B R,Less Developed Regions,FALSE,female_age9,135763,2650,3345,2963,1000,1300,0.009575510264210425
662,St. Lucia,B,Less Developed Regions,FALSE,male_age0,6622,554,577,237,1000,3400,0.5134400483237692
662,St. Lucia,B,Less Developed Regions,FALSE,male_age1,7919,490,462,226,1000,8500,1.073367849475944
662,St. Lucia,B,Less Developed Regions,FALSE,male_age2,8486,488,520,249,1000,10000,1.1784115012962526
662,St. Lucia,B,Less Developed Regions,FALSE,male_age3,7001,571,616,277,1000,7600,1.0855592058277388
662,St. Lucia,B,Less Developed Regions,FALSE,male_age4,6846,589,589,292,1000,5700,0.8326029798422436
662,St. Lucia,B,Less Developed Regions,FALSE,male_age5,6309,557,550,327,1000,4700,0.7449675067364083
662,St. Lucia,B,Less Developed Regions,FALSE,male_age6,6019,475,441,352,1000,3300,0.5482638312011963
662,St. Lucia,B,Less Developed Regions,FALSE,male_age7,6003,359,325,322,1000,2700,0.4497751124437781
662,St. Lucia,B,Less Developed Regions,FALSE,male_age8,5323,249,215,262,1000,1900,0.3569415743002067
662,St. Lucia,B,Less Developed Regions,FALSE,male_age9,3993,222,228,193,1000,1200,0.3005259203606311
662,St. Lucia,B,Less Developed Regions,FALSE,female_age0,6561,540,561,249,1000,3700,0.5639384240207286
662,St. Lucia,B,Less Developed Regions,FALSE,female_age1,7951,489,459,246,1000,9100,1.14451012451264
662,St. Lucia,B,Less Developed Regions,FALSE,female_age2,8460,505,536,291,1000,10000,1.1820330969267139
662,St. Lucia,B,Less Developed Regions,FALSE,female_age3,7291,597,642,341,1000,8200,1.124674255931971
662,St. Lucia,B,Less Developed Regions,FALSE,female_age4,7309,606,604,358,1000,6500,0.8893145437132303
662,St. Lucia,B,Less Developed Regions,FALSE,female_age5,6577,553,545,383,1000,5300,0.8058385282043485
662,St. Lucia,B,Less Developed Regions,FALSE,female_age6,6612,448,415,392,1000,4100,0.6200846944948578
662,St. Lucia,B,Less Developed Regions,FALSE,female_age7,6354,336,304,350,1000,3400,0.5350960025180989
662,St. Lucia,B,Less Developed Regions,FALSE,female_age8,5695,233,201,278,1000,2300,0.4038630377524144
662,St. Lucia,B,Less Developed Regions,FALSE,female_age9,4424,197,203,190,1000,1400,0.31645569620253167
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age0,4693,172,215,157,1000,3200,0.6818666098444491
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age1,4743,197,217,145,1000,6400,1.3493569470799072
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age2,4160,211,194,190,1000,6800,1.6346153846153846
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age3,4027,212,161,166,1000,4700,1.1671219269927986
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age4,3803,207,142,152,1000,3600,0.9466210886142519
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age5,3782,183,137,142,1000,3000,0.7932310946589106
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age6,3612,150,131,144,1000,2100,0.5813953488372093
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age7,3485,117,117,141,1000,1600,0.45911047345767575
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age8,3518,91,95,133,1000,1100,0.312677657760091
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,male_age9,2757,70,71,121,1000,1000,0.36271309394269136
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age0,4380,172,218,140,1000,3200,0.730593607305936
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age1,4547,200,222,130,1000,6700,1.4734990103364856
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age2,4051.9999999999995,215,200,172,1000,7100,1.7522211253701878
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age3,3913,226,172,159,1000,5200,1.3289036544850499
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age4,3968,231,158,151,1000,4100,1.033266129032258
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age5,3741,210,156,144,1000,3500,0.9355787222667736
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age6,3349,167,146,144,1000,2400,0.7166318303971335
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age7,3297,123,122,145,1000,2000,0.6066120715802245
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age8,3290,92,97,137,1000,1500,0.45592705167173253
670,St. Vincent & Grenadines,B,Less Developed Regions,FALSE,female_age9,2532,72,74,127,1000,1100,0.4344391785150079
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age0,12631,57,58,55,1000,6300,0.49877286042276936
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age1,9450,57,64,60,1100,8500,0.8994708994708994
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age2,7563,72,76,72,1000,4900,0.6478910485257173
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age3,7102,78,87,82,1000,4700,0.6617854125598422
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age4,6343,81,89,84,1000,3000,0.4729623206684534
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age5,5514,87,87,82,1000,2200,0.39898440333696045
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age6,3766,98,89,84,1000,1400,0.37174721189591076
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age7,3625,103,90,84,1000,1000,0.27586206896551724
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age8,2541,88,78,74,1000,1000,0.39354584809130266
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,male_age9,2045.9999999999998,71,58,55,1000,1000,0.4887585532746824
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age0,12372,57,58,55,1000,5800,0.4688005172971225
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age1,9227,56,63,59,1000,6100,0.6611032838409017
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age2,7385,67,72,68,1000,4200,0.5687203791469194
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age3,6981,74,73,69,1000,4400,0.6302821945280046
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age4,6205,71,69,65,1000,2700,0.43513295729250606
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age5,5538,69,69,65,1000,2000,0.36114120621162876
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age6,3862,91,82,78,1000,1200,0.31071983428275507
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age7,3736,108,93,89,1000,1000,0.2676659528907923
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age8,2878,88,76,71,1000,1000,0.34746351633078526
678,São Tomé & Príncipe,C,Less Developed Regions,FALSE,female_age9,2286,66,53,50,1000,1000,0.4374453193350831
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age0,1128960,232185,280510,264709,44000,690000,0.6111819727891157
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age1,1228060,335315,404141,312450,370000,2900000,2.361448137713141
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age2,1663792,823482,990493,794898,690000,5200000,3.125390673834229
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age3,2020910,1248714,1499897,1040054,670000,3500000,1.7318930580777967
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age4,2209618,1253622,1504802,1527396,390000,1900000,0.859877137134111
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age5,2293870,893296,1071539,1442313,250000,1200000,0.5231333946561924
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age6,1861908,590817,708444,1060587,130000,600000,0.32225007895126934
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age7,1284975,354899,425565,722003,82000,390000,0.303507850347283
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age8,898452,169760,203665,432304,41000,200000,0.22260510299938116
682,Saudi Arabia,C R,Less Developed Regions,FALSE,male_age9,532166,66938,80393,231455,20000,110000,0.2067024199216034
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age0,1089822,217694,257674,245607,31000,610000,0.5597244320632176
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age1,1105071,238053,281771,231521,120000,1900000,1.7193465397245968
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age2,1357837,425257,503355,469140,230000,3000000,2.2093962677405314
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age3,1417027,481279,569666,466432,210000,1800000,1.2702651396197815
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age4,1332808,404692,479013,599577,130000,790000,0.5927335370135833
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age5,1283693,229672,271851,546798,83000,410000,0.3193910070398452
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age6,969318,131373,155500,293574,43000,200000,0.20633063659191309
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age7,606771,79558,94168,110371,22000,120000,0.19776818602075577
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age8,426374,46265,54761,72146,10000,61000,0.14306688494138947
682,Saudi Arabia,C R,Less Developed Regions,FALSE,female_age9,286771,25051,29652,51616,5900,39000,0.13599701503987502
686,Senegal,B R,Less Developed Regions,FALSE,male_age0,890072,15149,14159,15858,16000,320000,0.35952147691422714
686,Senegal,B R,Less Developed Regions,FALSE,male_age1,759440,18890,16034,19449,51000,560000,0.7373854419045612
686,Senegal,B R,Less Developed Regions,FALSE,male_age2,640554,18157,16000,19252,50000,430000,0.6712939112081104
686,Senegal,B R,Less Developed Regions,FALSE,male_age3,531253,13946,14932,16734,44000,410000,0.7717603477062718
686,Senegal,B R,Less Developed Regions,FALSE,male_age4,437493,10308,13026,12984,18000,190000,0.43429266296832175
686,Senegal,B R,Less Developed Regions,FALSE,male_age5,334461,8321,10651,10576,12000,140000,0.4185839305629057
686,Senegal,B R,Less Developed Regions,FALSE,male_age6,260553.99999999997,6229,8670,8285,6300,85000,0.32622796042279145
686,Senegal,B R,Less Developed Regions,FALSE,male_age7,205176,5853,7012,6152,4200,54000,0.2631886770382501
686,Senegal,B R,Less Developed Regions,FALSE,male_age8,159539,4135,5781,4178,2500,32000,0.20057791511793355
686,Senegal,B R,Less Developed Regions,FALSE,male_age9,122156,3824,4046,1992,1900,27000,0.2210288483578375
686,Senegal,B R,Less Developed Regions,FALSE,female_age0,874711,13338,12582,15788,10000,210000,0.24007929476135548
686,Senegal,B R,Less Developed Regions,FALSE,female_age1,759602,17906,15343,20130,29000,350000,0.4607676125128686
686,Senegal,B R,Less Developed Regions,FALSE,female_age2,663938,18427,16398,18828,27000,270000,0.4066644777072558
686,Senegal,B R,Less Developed Regions,FALSE,female_age3,579440,13750,14866,14668,23000,240000,0.41419301394449815
686,Senegal,B R,Less Developed Regions,FALSE,female_age4,503106,9452,12059,10203,7800,99000,0.19677761744045985
686,Senegal,B R,Less Developed Regions,FALSE,female_age5,407505,7012,9057,7520,4800,65000,0.1595072453098735
686,Senegal,B R,Less Developed Regions,FALSE,female_age6,329308,4611,6473,5483,2500,35000,0.10628347929597823
686,Senegal,B R,Less Developed Regions,FALSE,female_age7,262089,3948,4769,3919,1800,23000,0.08775644914513772
686,Senegal,B R,Less Developed Regions,FALSE,female_age8,207896,2665,3756,2586,1000,13000,0.06253126563281641
686,Senegal,B R,Less Developed Regions,FALSE,female_age9,163710,2254,2776,1240,1000,10000,0.061083623480544864
688,Serbia,B,More Developed Regions,FALSE,male_age0,264865,7037,5386,5483,4700,92000,0.3473467615577747
688,Serbia,B,More Developed Regions,FALSE,male_age1,273103,14139,10561,10744,22000,290000,1.0618704298378268
688,Serbia,B,More Developed Regions,FALSE,male_age2,295508,19971,16908,17253,30000,330000,1.1167210363171216
688,Serbia,B,More Developed Regions,FALSE,male_age3,317848,23128,21319,21795,27000,260000,0.8180010571090585
688,Serbia,B,More Developed Regions,FALSE,male_age4,301977,26795,24703,25255,23000,220000,0.7285323054404805
688,Serbia,B,More Developed Regions,FALSE,male_age5,310901,28267,27232,27867,23000,200000,0.6432915944303814
688,Serbia,B,More Developed Regions,FALSE,male_age6,301341,29315,28550,29224,20000,160000,0.5309599423908462
688,Serbia,B,More Developed Regions,FALSE,male_age7,280329,33255,31184,31896,16000,130000,0.4637408188235966
688,Serbia,B,More Developed Regions,FALSE,male_age8,266358,37631,35387,36196,12000,91000,0.34164545461371537
688,Serbia,B,More Developed Regions,FALSE,male_age9,258692,37289,37358,38260,9200,66000,0.2551296522505528
688,Serbia,B,More Developed Regions,FALSE,female_age0,248003,6953,5265,5349,3700,100000,0.40322092877908733
688,Serbia,B,More Developed Regions,FALSE,female_age1,256065.99999999997,14487,10702,10868,17000,280000,1.0934680902579805
688,Serbia,B,More Developed Regions,FALSE,female_age2,277789,21533,18025,18358,22000,310000,1.115954915421417
688,Serbia,B,More Developed Regions,FALSE,female_age3,300075,26171,23847,24332,22000,240000,0.7998000499875031
688,Serbia,B,More Developed Regions,FALSE,female_age4,294984,31725,28904,29492,21000,220000,0.7458031622054078
688,Serbia,B,More Developed Regions,FALSE,female_age5,310651,34929,33246,33952,21000,200000,0.6438092908118757
688,Serbia,B,More Developed Regions,FALSE,female_age6,307001,37416,35994,36765,19000,160000,0.5211709408112677
688,Serbia,B,More Developed Regions,FALSE,female_age7,290320,43091,39910,40736,15000,130000,0.44778175806007164
688,Serbia,B,More Developed Regions,FALSE,female_age8,284501,49194,45684,46632,13000,100000,0.35149261338272975
688,Serbia,B,More Developed Regions,FALSE,female_age9,289162,49252,48726,49799,11000,80000,0.27666152537332017
690,Seychelles,B,Less Developed Regions,FALSE,male_age0,3278,244,234,234,1000,3000,0.9151921903599756
690,Seychelles,B,Less Developed Regions,FALSE,male_age1,3269,770,550,550,1400,5500,1.6824717038849801
690,Seychelles,B,Less Developed Regions,FALSE,male_age2,3717,1291,1050,1050,3200,7300,1.9639494215765403
690,Seychelles,B,Less Developed Regions,FALSE,male_age3,3872,1499,1307,1307,3300,6900,1.7820247933884297
690,Seychelles,B,Less Developed Regions,FALSE,male_age4,4078.9999999999995,1452,1362,1362,2300,4900,1.201274822260358
690,Seychelles,B,Less Developed Regions,FALSE,male_age5,3994,1150,1209,1209,1700,3800,0.9514271407110666
690,Seychelles,B,Less Developed Regions,FALSE,male_age6,3897,820,965,965,1000,2600,0.6671798819604824
690,Seychelles,B,Less Developed Regions,FALSE,male_age7,3469,528,691,691,1000,1800,0.5188815220524647
690,Seychelles,B,Less Developed Regions,FALSE,male_age8,3032,289,436,436,1000,1100,0.3627968337730871
690,Seychelles,B,Less Developed Regions,FALSE,male_age9,2397,162,252,252,1000,1000,0.4171881518564873
690,Seychelles,B,Less Developed Regions,FALSE,female_age0,3150,116,113,113,1000,3400,1.0793650793650793
690,Seychelles,B,Less Developed Regions,FALSE,female_age1,3094,276,228,228,1000,4700,1.5190691661279896
690,Seychelles,B,Less Developed Regions,FALSE,female_age2,3351,416,396,396,1000,5100,1.521933751119069
690,Seychelles,B,Less Developed Regions,FALSE,female_age3,3233,503,542,542,1200,4900,1.5156201670275287
690,Seychelles,B,Less Developed Regions,FALSE,female_age4,3302,533,573,573,1000,3800,1.150817686250757
690,Seychelles,B,Less Developed Regions,FALSE,female_age5,3442,470,522,522,1000,3300,0.9587449157466589
690,Seychelles,B,Less Developed Regions,FALSE,female_age6,3540,370,402,402,1000,2600,0.7344632768361582
690,Seychelles,B,Less Developed Regions,FALSE,female_age7,3350,267,298,298,1000,2200,0.6567164179104478
690,Seychelles,B,Less Developed Regions,FALSE,female_age8,3126,163,189,189,1000,1600,0.5118362124120281
690,Seychelles,B,Less Developed Regions,FALSE,female_age9,2444,104,111,111,1000,1000,0.40916530278232405
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age0,438908,3848,3729,4728,3700,60000,0.1367029081265322
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age1,378242,3727,4109,5285,8400,120000,0.31725720570428456
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age2,328581,4467,4813,4422,7700,93000,0.28303523332146413
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age3,281481,5520,5606,2939,7000,77000,0.2735530994987228
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age4,236247,5460,5653,1830,3700,40000,0.169314319335272
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age5,189857,4715,5019,1210,2600,27000,0.14221229662324802
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age6,150419,3748,4228,714,1700,17000,0.11301763739953065
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age7,116214,2731,3182,444,1400,13000,0.11186259831001429
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age8,87252,1893,2251,317,1000,8900,0.10200339247237886
694,Sierra Leone,B R,Less Developed Regions,FALSE,male_age9,62380,1253,1508,392,1000,5100,0.0817569733889067
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age0,435969,5004,5026,1958,2400,51000,0.1169807945060314
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age1,375779,4166,4750,2262,5400,87000,0.23151905774404638
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age2,322912,3835,4251,2682,4700,68000,0.21058368843523934
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age3,272412,3562,3710,2581,4100,51000,0.18721642218404475
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age4,226910,2917,3093,2464,1500,21000,0.09254770613899783
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age5,183262,2267,2469,2028,1000,14000,0.07639336032565398
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age6,149356,1682,1943,1822,1000,8900,0.05958916950105787
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age7,120179,1175,1400,1456,1000,6100,0.05075761988367352
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age8,95488,818,994,1026,1000,4400,0.04607908847184987
694,Sierra Leone,B R,Less Developed Regions,FALSE,female_age9,73419,577,710,707,1000,2600,0.035413176425720866
702,Singapore,B,Less Developed Regions,FALSE,male_age0,136872,51290,56270,46252,9600,60000,0.43836577240049096
702,Singapore,B,Less Developed Regions,FALSE,male_age1,219320,74147,77857,63351,80000,260000,1.1854824001459054
702,Singapore,B,Less Developed Regions,FALSE,male_age2,238248,104193,98186,80201,180000,420000,1.7628689432859876
702,Singapore,B,Less Developed Regions,FALSE,male_age3,230476,122021,114873,94536,170000,380000,1.648761693191482
702,Singapore,B,Less Developed Regions,FALSE,male_age4,237814,129682,125262,103455,130000,290000,1.2194404030040285
702,Singapore,B,Less Developed Regions,FALSE,male_age5,245431,125382,126103,103990,95000,230000,0.9371269318056806
702,Singapore,B,Less Developed Regions,FALSE,male_age6,259745,109991,118092,96849,64000,180000,0.692987352980808
702,Singapore,B,Less Developed Regions,FALSE,male_age7,248653,90308,98471,80693,42000,130000,0.5228169376601127
702,Singapore,B,Less Developed Regions,FALSE,male_age8,259892.99999999997,71920,78668,64500,27000,110000,0.42325110718641906
702,Singapore,B,Less Developed Regions,FALSE,male_age9,238777,54362,60347,49436,18000,89000,0.37273271713774775
702,Singapore,B,Less Developed Regions,FALSE,female_age0,128297,64322,70922,58455,12000,73000,0.5689922601463792
702,Singapore,B,Less Developed Regions,FALSE,female_age1,178217,102061,107740,87920,65000,280000,1.571118355712418
702,Singapore,B,Less Developed Regions,FALSE,female_age2,197273,151823,143854,117856,140000,380000,1.9262646180673484
702,Singapore,B,Less Developed Regions,FALSE,female_age3,204201,175292,165923,136952,150000,360000,1.7629688395257614
702,Singapore,B,Less Developed Regions,FALSE,female_age4,224124,174395,169332,140252,120000,280000,1.2493084185540146
702,Singapore,B,Less Developed Regions,FALSE,female_age5,227840,155658,157336,130101,92000,230000,1.0094803370786516
702,Singapore,B,Less Developed Regions,FALSE,female_age6,231857,127854,137932,113419,56000,180000,0.7763405892425073
702,Singapore,B,Less Developed Regions,FALSE,female_age7,217758,101288,110966,91168,36000,140000,0.6429155300838546
702,Singapore,B,Less Developed Regions,FALSE,female_age8,219918,79823,87724,72108,21000,110000,0.5001864331250739
702,Singapore,B,Less Developed Regions,FALSE,female_age9,204854,60987,68023,55868,14000,92000,0.449100334872641
703,Slovakia,B,More Developed Regions,TRUE,male_age0,134736,1467,1540,1700,1200,96000,0.7125044531528322
703,Slovakia,B,More Developed Regions,TRUE,male_age1,149025,2948,2464,2323,7700,250000,1.6775708773695688
703,Slovakia,B,More Developed Regions,TRUE,male_age2,186908,4771,5217,5128,10000,250000,1.3375564448819741
703,Slovakia,B,More Developed Regions,TRUE,male_age3,209575,5813,6804,7027,8600,210000,1.002027913634737
703,Slovakia,B,More Developed Regions,TRUE,male_age4,224432,6563,7615,7832,6500,170000,0.7574677407856277
703,Slovakia,B,More Developed Regions,TRUE,male_age5,235153,7025,7874,8125,5700,160000,0.680408074742827
703,Slovakia,B,More Developed Regions,TRUE,male_age6,204892,7779,8214,8194,4100,110000,0.5368682037366027
703,Slovakia,B,More Developed Regions,TRUE,male_age7,172041,7593,8315,8530,3000,78000,0.4533802988822432
703,Slovakia,B,More Developed Regions,TRUE,male_age8,175581,7365,7705,7827,2000,60000,0.34172262374630513
703,Slovakia,B,More Developed Regions,TRUE,male_age9,169534,7806,7423,7404,1300,44000,0.25953496053888897
703,Slovakia,B,More Developed Regions,TRUE,female_age0,128181.99999999999,1522,1389,1516,1100,130000,1.0141829586057325
703,Slovakia,B,More Developed Regions,TRUE,female_age1,141680,2989,2338,2148,6100,260000,1.8351214003387917
703,Slovakia,B,More Developed Regions,TRUE,female_age2,178172,4478,4594,4522,6500,240000,1.3470129986754371
703,Slovakia,B,More Developed Regions,TRUE,female_age3,200919,4825,5221,5381,5600,210000,1.0451973183223089
703,Slovakia,B,More Developed Regions,TRUE,female_age4,212677,5202,5054,5140,4700,180000,0.8463538605490956
703,Slovakia,B,More Developed Regions,TRUE,female_age5,222655,5705,5390,5316,4200,170000,0.7635130583189239
703,Slovakia,B,More Developed Regions,TRUE,female_age6,198700,6770,6013,5916,3400,140000,0.704579768495219
703,Slovakia,B,More Developed Regions,TRUE,female_age7,174808,7123,6749,6661,2600,100000,0.5720561988009703
703,Slovakia,B,More Developed Regions,TRUE,female_age8,186787,7822,6716,6467,2100,91000,0.48718593906428176
703,Slovakia,B,More Developed Regions,TRUE,female_age9,192304,9777,7657,7357,1600,73000,0.3796072884599384
704,Vietnam,C R,Less Developed Regions,FALSE,male_age0,3364847,1986,2080,2080,46000,4200000,1.2481993980706998
704,Vietnam,C R,Less Developed Regions,FALSE,male_age1,3500183,2988,3278,3278,91000,6600000,1.885615694950807
704,Vietnam,C R,Less Developed Regions,FALSE,male_age2,4363621,4312,4590,4590,88000,6700000,1.5354220726318808
704,Vietnam,C R,Less Developed Regions,FALSE,male_age3,4278909,5329,5293,5293,67000,5400000,1.262003936050054
704,Vietnam,C R,Less Developed Regions,FALSE,male_age4,3915663,5712,5357,5357,39000,3800000,0.9704614518665166
704,Vietnam,C R,Less Developed Regions,FALSE,male_age5,3525539,5364,5075,5075,26000,2700000,0.7658403438452958
704,Vietnam,C R,Less Developed Regions,FALSE,male_age6,3266831,4477,4533,4533,17000,1900000,0.5816033948496264
704,Vietnam,C R,Less Developed Regions,FALSE,male_age7,2907946,3202,3407,3407,12000,1400000,0.48143947652397945
704,Vietnam,C R,Less Developed Regions,FALSE,male_age8,2530100,1932,2250,2250,8000,1000000,0.3952412948104818
704,Vietnam,C R,Less Developed Regions,FALSE,male_age9,2012144,1365,1684,1684,5300,730000,0.3627970960328883
704,Vietnam,C R,Less Developed Regions,FALSE,female_age0,3136022,1882,1933,1933,57000,4500000,1.4349389130560946
704,Vietnam,C R,Less Developed Regions,FALSE,female_age1,3320020,2363,2549,2549,100000,7000000,2.108421033608231
704,Vietnam,C R,Less Developed Regions,FALSE,female_age2,4205672,3029,3173,3173,73000,6500000,1.5455318436625585
704,Vietnam,C R,Less Developed Regions,FALSE,female_age3,4158118.0000000005,3531,3451,3451,44000,4900000,1.1784177361008032
704,Vietnam,C R,Less Developed Regions,FALSE,female_age4,3848234,3588,3312,3312,25000,3600000,0.9354940473994046
704,Vietnam,C R,Less Developed Regions,FALSE,female_age5,3508287,3163,2948,2948,16000,2500000,0.7125984846735743
704,Vietnam,C R,Less Developed Regions,FALSE,female_age6,3272305,2356,2350,2350,9700,1800000,0.5500709744354515
704,Vietnam,C R,Less Developed Regions,FALSE,female_age7,2960411,1791,1877,1877,6800,1300000,0.4391282156430307
704,Vietnam,C R,Less Developed Regions,FALSE,female_age8,2711511,1429,1636,1636,4500,970000,0.3577341194632808
704,Vietnam,C R,Less Developed Regions,FALSE,female_age9,2318810,1038,1259,1259,3100,630000,0.27169108292615607
705,Slovenia,B,More Developed Regions,TRUE,male_age0,47333,2579,3381,3246,1200,38000,0.8028225550884162
705,Slovenia,B,More Developed Regions,TRUE,male_age1,49861,6211,4919,5096,8200,94000,1.8852409698963117
705,Slovenia,B,More Developed Regions,TRUE,male_age2,55915,9341,9039,8865,9300,86000,1.538048824108021
705,Slovenia,B,More Developed Regions,TRUE,male_age3,69516,11664,12080,11892,8700,75000,1.0788883134817884
705,Slovenia,B,More Developed Regions,TRUE,male_age4,78345,12482,13072,13052,8100,67000,0.8551917799476674
705,Slovenia,B,More Developed Regions,TRUE,male_age5,83470,13436,12859,13065,7200,64000,0.7667425422307416
